,one,two,three,four
10537,2199,3869,5,1326067200
10538,1241,3870,5,1398902400
10539,1419,3870,3,1402963200
10540,1757,3871,5,1370649600
10541,1078,3871,5,1351814400
10542,2011,3872,4,1372464000
10543,904,3873,5,1372377600
10544,2017,3874,5,1392681600
10545,3936,3874,5,1369353600
10546,3950,3874,4,1344297600
10547,572,3874,3,1348790400
10548,1873,3874,4,1402876800
10549,2742,3874,5,1385424000
10550,3130,3874,5,1372204800
10551,2948,3874,5,1333756800
10552,1073,3875,4,1337472000
10553,1072,3876,5,1306972800
10554,1587,3877,4,1348185600
10555,4469,3878,5,1377216000
10556,3039,3879,3,1383436800
10557,1921,3880,4,1402099200
10558,4379,3880,5,1373328000
10559,1190,3881,4,1404345600
10560,577,3882,4,1381968000
10561,1851,3883,5,1402358400
10562,4470,3884,5,1377561600
10563,4992,3885,4,1363996800
10564,1832,3886,5,1353369600
10565,1907,3887,4,1377475200
10566,1616,3888,4,1353888000
10567,132,3889,5,1369785600
10568,4050,3890,1,1307491200
10569,1268,3891,5,1385683200
10570,1442,3892,5,1347148800
10571,1340,3893,4,1379203200
10572,4244,3893,5,1306281600
10573,4282,3894,5,1362614400
10574,4469,3895,5,1378080000
10575,2088,3896,5,1355184000
10576,3360,3897,5,1383264000
10577,3535,3898,2,1334707200
10578,2094,3899,4,1336780800
10579,2694,3900,4,1400198400
10580,1173,3901,1,1246665600
10581,2189,3902,5,1355875200
10582,3363,3903,5,1346284800
10583,4659,3904,4,1299369600
10584,4028,3905,5,1341446400
10585,1218,3906,5,1404691200
10586,3046,3907,4,1352851200
10587,1993,3908,1,1373414400
10588,1770,3908,4,1362787200
10589,4101,3909,2,1348099200
10590,2537,3910,1,1401840000
10591,4756,3911,5,1383436800
10592,1886,3912,5,1404777600
10593,4756,3912,5,1383436800
10594,4971,3913,1,1352764800
10595,4971,3914,3,1372032000
10596,4450,3915,2,1370476800
10597,1278,3915,5,1393113600
10598,4112,3916,1,1400976000
10599,2252,3917,4,1389225600
10600,939,3918,1,1404950400
10601,2908,3919,5,1401321600
10602,2143,3920,5,1401753600
10603,3018,3921,5,1366156800
10604,4291,3922,5,1398038400
10605,1848,3923,5,1347667200
10606,3922,3923,4,1369180800
10607,4633,3923,4,1354320000
10608,2639,3923,5,1399766400
10609,4462,3923,5,1353456000
10610,3844,3924,5,1341792000
10611,3743,3924,4,1322956800
10612,1484,3924,4,1339113600
10613,893,3924,4,1390348800
10614,3980,3925,1,1378166400
10615,4043,3926,4,1307750400
10616,4780,3927,5,1378080000
10617,4179,3928,3,1366156800
10618,589,3929,5,1308700800
10619,2194,3929,4,1352678400
10620,3716,3930,1,1325980800
10621,931,3931,5,1384560000
10622,4707,3931,1,1402790400
10623,949,3931,5,1364860800
10624,1846,3932,5,1404432000
10625,1846,3933,5,1404432000
10626,3045,3933,5,1396396800
10627,3182,3934,5,1377388800
10628,4427,3935,5,1404777600
10629,4027,3936,5,1361491200
10630,1545,3937,5,1355875200
10631,2638,3938,5,1366243200
10632,4697,3939,5,1402963200
10633,4288,3940,2,1334188800
10634,2254,3941,5,1371600000
10635,821,3942,5,1375747200
10636,3542,3943,5,1377561600
10637,1454,3944,5,1379894400
10638,1875,3945,4,1366675200
10639,1786,3946,1,1402617600
10640,4282,3947,1,1340409600
10641,3554,3948,2,1404000000
10642,1813,3949,5,1383004800
10643,1493,3950,4,1398988800
10644,2942,3951,5,1315958400
10645,60,3952,5,1385424000
10646,1454,3953,5,1372032000
10647,4509,3954,4,1392336000
10648,4645,3955,5,1341532800
10649,888,3956,5,1360368000
10650,2194,3957,4,1344556800
10651,2980,3958,5,1385424000
10652,4922,3959,3,1326499200
10653,3330,3960,5,1402963200
10654,714,3960,4,1341014400
10655,4756,3961,4,1380931200
10656,1220,3962,5,1400889600
10657,3155,3963,5,1344124800
10658,1751,3964,5,1274313600
10659,4220,3965,5,1296259200
10660,2194,3966,4,1340150400
10661,3277,3967,5,1333411200
10662,1174,3968,5,1345939200
10663,4359,3969,3,1393977600
10664,3276,3970,5,1378080000
10665,4945,3971,4,1393632000
10666,3672,3972,5,1390608000
10667,1925,3973,5,1391644800
10668,2217,3974,4,1368921600
10669,1190,3975,4,1370390400
10670,3312,3976,4,1386374400
10671,3312,3977,5,1389225600
10672,3062,3977,5,1342742400
10673,1751,3977,5,1380499200
10674,4262,3978,5,1368748800
10675,3460,3979,4,1397606400
10676,2042,3980,4,1336694400
10677,4213,3981,5,1385510400
10678,1241,3982,5,1391558400
10679,4291,3983,5,1398038400
10680,2088,3984,5,1311638400
10681,1198,3985,4,1386806400
10682,2388,3985,4,1369872000
10683,3969,3986,5,1370476800
10684,3554,3987,5,1344384000
10685,1241,3988,3,1320796800
10686,2152,3989,4,1398902400
10687,4406,3990,5,1363392000
10688,3046,3991,5,1364947200
10689,3554,3992,5,1302998400
10690,1686,3993,5,1334275200
10691,3861,3993,4,1404864000
10692,2444,3994,5,1341360000
10693,4822,3994,5,1356566400
10694,1653,3995,5,1366675200
10695,2647,3995,5,1368576000
10696,4657,3995,5,1375920000
10697,4016,3995,5,1377734400
10698,3034,3995,4,1399766400
10699,293,3995,3,1399766400
10700,3554,3996,5,1367107200
10701,4262,3997,1,1368144000
10702,635,3998,3,1382054400
10703,745,3999,5,1402531200
10704,1851,4000,5,1397088000
10705,3363,4001,5,1317254400
10706,801,4002,5,1362441600
10707,1241,4003,5,1369526400
10708,4821,4004,4,1363392000
10709,2088,4005,5,1358726400
10710,1466,4006,5,1354320000
10711,3363,4007,4,1350950400
10712,460,4008,2,1320451200
10713,293,4009,5,1386547200
10714,29,4010,5,1355702400
10715,1991,4011,5,1318550400
10716,2194,4012,5,1378425600
10717,4756,4013,5,1383436800
10718,2635,4014,5,1340409600
10719,3016,4015,5,1401926400
10720,1802,4015,5,1381968000
10721,1935,4016,1,1369958400
10722,3045,4017,4,1337558400
10723,158,4018,5,1391990400
10724,1237,4019,5,1372982400
10725,1237,4020,5,1377043200
10726,1587,4021,3,1310428800
10727,2489,4021,3,1370822400
10728,4469,4021,5,1280966400
10729,1438,4021,5,1373673600
10730,2042,4021,4,1333584000
10731,1864,4021,5,1365120000
10732,4239,4021,4,1374019200
10733,3026,4021,5,1386201600
10734,821,4021,4,1375747200
10735,4164,4021,5,1312588800
10736,4423,4021,5,1370304000
10737,4071,4021,5,1347148800
10738,1430,4021,5,1402012800
10739,2065,4022,5,1377734400
10740,1241,4022,5,1363305600
10741,460,4023,5,1371081600
10742,1453,4024,5,1372809600
10743,1493,4025,5,1368489600
10744,3913,4026,5,1346630400
10745,2922,4027,4,1387411200
10746,966,4028,4,1356998400
10747,2240,4029,5,1401235200
10748,3816,4029,5,1361836800
10749,150,4029,5,1337385600
10750,811,4029,5,1310947200
10751,1231,4029,5,1398729600
10752,2824,4029,5,1308268800
10753,696,4029,5,1308009600
10754,1328,4029,5,1395187200
10755,4225,4030,4,1300752000
10756,4127,4031,4,1384473600
10757,2179,4032,5,1394150400
10758,4969,4032,3,1384646400
10759,2156,4032,4,1394928000
10760,4461,4033,5,1386201600
10761,1160,4034,5,1374537600
10762,589,4034,4,1327968000
10763,4468,4035,5,1320192000
10764,3935,4036,4,1370908800
10765,363,4036,5,1300406400
10766,1060,4036,4,1334188800
10767,1829,4036,5,1307491200
10768,1135,4037,5,1384646400
10769,1340,4038,5,1352764800
10770,1577,4039,5,1358380800
10771,4031,4040,4,1369872000
10772,3016,4041,5,1301356800
10773,2858,4042,5,1359417600
10774,4085,4043,5,1356048000
10775,3722,4044,1,1345593600
10776,1232,4045,5,1365292800
10777,1820,4046,3,1392681600
10778,2736,4047,5,1343088000
10779,867,4048,1,1401148800
10780,2519,4049,4,1308960000
10781,127,4049,5,1308528000
10782,589,4049,5,1312588800
10783,1890,4049,4,1312502400
10784,2194,4050,5,1305676800
10785,2011,4051,2,1329523200
10786,1241,4052,5,1394668800
10787,1780,4053,2,1393891200
10788,4844,4054,2,1361750400
10789,4848,4054,5,1357344000
10790,4481,4055,5,1395878400
10791,2217,4056,3,1368921600
10792,2194,4057,3,1306368000
10793,1470,4058,5,1403913600
10794,1232,4058,5,1343692800
10795,4326,4059,5,1375142400
10796,4018,4060,1,1356134400
10797,407,4061,5,1402963200
10798,3224,4062,5,1395532800
10799,3743,4063,4,1340496000
10800,4827,4064,5,1387411200
10801,2510,4065,3,1400457600
10802,3769,4066,5,1323129600
10803,522,4067,5,1370044800
10804,1241,4068,5,1365638400
10805,1779,4069,5,1389052800
10806,1940,4070,3,1359590400
10807,3055,4070,5,1385251200
10808,1493,4071,5,1389225600
10809,3363,4072,4,1369785600
10810,1438,4073,5,1338336000
10811,4262,4074,5,1369094400
10812,3360,4075,5,1384732800
10813,4778,4076,5,1360800000
10814,4984,4077,3,1382054400
10815,1284,4077,5,1380758400
10816,1420,4078,5,1373673600
10817,3990,4079,5,1376438400
10818,1459,4080,1,1382572800
10819,3176,4081,5,1387065600
10820,2519,4082,5,1350000000
10821,3363,4083,4,1357776000
10822,3363,4084,5,1351555200
10823,3363,4085,4,1363392000
10824,4469,4086,5,1359849600
10825,2555,4087,4,1366070400
10826,1338,4088,5,1384041600
10827,616,4088,5,1398988800
10828,4435,4088,5,1374969600
10829,1241,4089,5,1365638400
10830,4453,4090,5,1324425600
10831,1587,4091,5,1335052800
10832,1587,4092,5,1310428800
10833,1587,4093,5,1334966400
10834,4466,4094,5,1371340800
10835,2194,4095,5,1272672000
10836,1925,4096,4,1366675200
10837,3997,4096,5,1404086400
10838,1240,4096,4,1404086400
10839,1907,4097,5,1380672000
10840,1780,4098,2,1403740800
10841,4469,4099,5,1378080000
10842,3045,4100,4,1301097600
10843,1454,4101,3,1379894400
10844,3355,4102,5,1357948800
10845,4785,4103,5,1355011200
10846,4262,4104,5,1368144000
10847,714,4105,5,1377561600
10848,1797,4106,5,1354752000
10849,1743,4107,5,1280534400
10850,1181,4107,1,1399420800
10851,2189,4108,4,1356220800
10852,1341,4109,4,1369008000
10853,1699,4110,5,1399161600
10854,529,4111,5,1377216000
10855,3802,4112,5,1379030400
10856,1467,4113,4,1373500800
10857,4776,4114,4,1400025600
10858,1010,4115,5,1356480000
10859,1072,4116,3,1373328000
10860,2694,4117,1,1345420800
10861,1500,4118,2,1354320000
10862,1402,4119,5,1370044800
10863,1825,4119,5,1386115200
10864,3328,4120,5,1376956800
10865,2094,4121,5,1336780800
10866,2094,4122,5,1336780800
10867,1414,4123,5,1400803200
10868,1084,4124,5,1342656000
10869,2194,4125,5,1304121600
10870,1600,4126,2,1401926400
10871,2194,4127,5,1361923200
10872,1704,4128,5,1381622400
10873,4625,4129,5,1386288000
10874,3045,4130,5,1403740800
10875,2562,4131,1,1401580800
10876,3045,4132,5,1338076800
10877,4413,4132,5,1343260800
10878,1954,4133,5,1395532800
10879,1993,4134,5,1318809600
10880,2282,4135,5,1369699200
10881,1419,4135,5,1374105600
10882,2948,4136,4,1388880000
10883,1435,4137,5,1363910400
10884,2906,4138,3,1386892800
10885,1241,4139,5,1372204800
10886,1484,4140,5,1338076800
10887,3671,4141,2,1386288000
10888,2010,4142,5,1399939200
10889,1614,4142,5,1403222400
10890,1241,4143,5,1366329600
10891,1434,4144,2,1378339200
10892,2044,4145,4,1376006400
10893,2799,4146,5,1365206400
10894,4429,4146,5,1335744000
10895,3908,4147,5,1366761600
10896,1757,4147,5,1364601600
10897,4262,4148,5,1368230400
10898,3276,4149,5,1356825600
10899,1496,4150,5,1307404800
10900,1443,4151,5,1401667200
10901,1639,4152,5,1344297600
10902,1491,4153,5,1384732800
10903,4971,4154,2,1395014400
10904,4785,4155,3,1398816000
10905,3202,4156,5,1344211200
10906,1395,4156,5,1358812800
10907,3236,4156,5,1355702400
10908,3243,4156,5,1357344000
10909,2096,4156,5,1369612800
10910,3297,4156,5,1389225600
10911,1587,4157,3,1338076800
10912,3520,4158,5,1348704000
10913,2206,4159,5,1400198400
10914,1380,4160,5,1342569600
10915,1876,4160,5,1400889600
10916,1869,4161,1,1388793600
10917,1577,4161,5,1370995200
10918,3039,4162,5,1383436800
10919,1328,4163,1,1361145600
10920,1190,4164,5,1368057600
10921,1435,4165,5,1321660800
10922,1357,4166,5,1376697600
10923,2995,4167,1,1315785600
10924,1985,4168,5,1387584000
10925,1770,4169,5,1383955200
10926,4246,4170,4,1396656000
10927,1493,4170,5,1365465600
10928,3716,4170,2,1355097600
10929,1802,4170,4,1376956800
10930,2906,4170,5,1363651200
10931,3367,4171,5,1380931200
10932,626,4171,5,1371081600
10933,4260,4172,5,1380585600
10934,1216,4172,5,1369008000
10935,4244,4172,5,1319846400
10936,2180,4173,5,1371859200
10937,3805,4173,5,1374364800
10938,1493,4174,5,1390348800
10939,1897,4175,4,1378166400
10940,696,4176,5,1308009600
10941,207,4177,4,1379376000
10942,3429,4178,3,1321401600
10943,3520,4179,5,1379894400
10944,4410,4180,5,1353024000
10945,3301,4181,5,1372982400
10946,723,4182,3,1321401600
10947,2194,4183,4,1337904000
10948,1609,4184,1,1377129600
10949,4027,4185,5,1366070400
10950,3671,4186,3,1386288000
10951,4282,4187,5,1377648000
10952,2719,4188,3,1397606400
10953,1694,4189,4,1374883200
10954,2266,4190,5,1373673600
10955,1419,4191,4,1309132800
10956,3658,4192,5,1377388800
10957,4289,4193,3,1355529600
10958,3226,4194,5,1358294400
10959,2094,4195,4,1336780800
10960,4109,4196,5,1375574400
10961,1470,4197,3,1403913600
10962,1804,4198,5,1404864000
10963,888,4199,4,1323216000
10964,3049,4200,3,1367452800
10965,1848,4201,5,1373068800
10966,1505,4201,5,1366502400
10967,3469,4202,5,1370476800
10968,4581,4203,1,1329004800
10969,4925,4204,5,1368576000
10970,2088,4205,5,1355270400
10971,1241,4206,5,1367107200
10972,4092,4207,5,1397174400
10973,939,4208,3,1400630400
10974,1493,4209,5,1370304000
10975,1522,4210,5,1387584000
10976,3876,4211,5,1365292800
10977,1771,4211,5,1337126400
10978,3993,4212,4,1334102400
10979,4587,4213,5,1382572800
10980,2439,4214,3,1376179200
10981,1783,4214,5,1346803200
10982,4468,4215,5,1398038400
10983,4738,4216,5,1398643200
10984,4516,4217,5,1401840000
10985,4468,4218,5,1404777600
10986,1470,4219,5,1403136000
10987,1751,4220,5,1404864000
10988,4244,4221,5,1320710400
10989,2438,4222,3,1383696000
10990,3862,4223,2,1349136000
10991,532,4224,5,1360713600
10992,606,4224,5,1346371200
10993,3841,4225,5,1307923200
10994,4418,4226,5,1396224000
10995,2194,4227,5,1337817600
10996,2509,4228,4,1359331200
10997,2194,4228,5,1362787200
10998,1694,4229,4,1374883200
10999,4190,4230,5,1385078400
11000,2088,4231,5,1338681600
11001,1967,4231,3,1351123200
11002,4220,4232,5,1320796800
11003,3045,4233,5,1403740800
11004,3016,4233,5,1396396800
11005,1200,4234,5,1401408000
11006,3045,4235,5,1403740800
11007,3045,4236,5,1403740800
11008,4801,4237,4,1331856000
11009,1931,4238,5,1372032000
11010,4085,4238,5,1354320000
11011,4066,4239,5,1367625600
11012,1808,4240,5,1357084800
11013,1990,4241,5,1313539200
11014,2519,4242,5,1338508800
11015,4469,4243,5,1364169600
11016,2045,4244,2,1394150400
11017,2045,4245,2,1397001600
11018,2995,4246,2,1316044800
11019,1783,4247,5,1343865600
11020,3773,4248,5,1358553600
11021,1420,4249,5,1367625600
11022,2519,4250,4,1335398400
11023,3045,4251,5,1354665600
11024,1187,4252,4,1396915200
11025,1278,4252,5,1393113600
11026,1278,4253,1,1393113600
11027,1653,4254,4,1369180800
11028,2123,4255,2,1314921600
11029,3767,4256,5,1354752000
11030,1587,4257,3,1353628800
11031,1493,4258,5,1398038400
11032,4427,4259,5,1404777600
11033,2027,4260,4,1376870400
11034,1616,4261,5,1372550400
11035,1002,4262,5,1381363200
11036,4326,4263,5,1346976000
11037,4828,4264,1,1402790400
11038,824,4265,5,1392249600
11039,3018,4266,5,1392249600
11040,4427,4267,5,1400976000
11041,4016,4268,4,1377734400
11042,4881,4268,5,1348790400
11043,4679,4269,5,1374451200
11044,3888,4270,2,1336348800
11045,4526,4271,3,1400112000
11046,3888,4272,4,1389830400
11047,1802,4273,4,1376179200
11048,3093,4274,1,1376697600
11049,1426,4275,4,1370390400
11050,3074,4276,5,1358294400
11051,637,4277,1,1353369600
11052,3611,4278,5,1368144000
11053,4986,4279,5,1369785600
11054,3045,4280,4,1310515200
11055,1419,4280,3,1309132800
11056,4468,4281,5,1367452800
11057,1174,4282,5,1345507200
11058,2008,4283,3,1386633600
11059,1610,4283,5,1358640000
11060,1174,4284,5,1345248000
11061,551,4285,4,1388966400
11062,1065,4286,5,1380585600
11063,3274,4287,1,1405296000
11064,1792,4288,5,1354406400
11065,3627,4289,5,1403913600
11066,1888,4290,3,1372204800
11067,4756,4291,4,1387152000
11068,1257,4292,3,1325808000
11069,4439,4293,5,1357171200
11070,4386,4294,5,1363392000
11071,3039,4295,4,1383436800
11072,4268,4296,4,1315094400
11073,1587,4297,5,1318723200
11074,312,4298,5,1370131200
11075,1616,4299,4,1384819200
11076,4289,4300,4,1355529600
11077,1125,4301,2,1377734400
11078,4998,4301,5,1380153600
11079,4246,4301,3,1373068800
11080,1205,4301,5,1350432000
11081,4469,4302,5,1362960000
11082,4496,4303,5,1357948800
11083,3074,4304,3,1358294400
11084,1489,4305,4,1383177600
11085,3003,4306,5,1371600000
11086,4010,4306,2,1399334400
11087,1762,4307,5,1398470400
11088,714,4308,3,1357689600
11089,1241,4309,5,1363824000
11090,1437,4310,3,1386028800
11091,1609,4311,5,1372204800
11092,1241,4311,5,1382313600
11093,1965,4312,5,1366588800
11094,4785,4313,4,1355011200
11095,4041,4314,3,1405123200
11096,4595,4315,4,1404432000
11097,4458,4316,5,1377043200
11098,3554,4317,4,1367280000
11099,2020,4318,1,1378857600
11100,4573,4319,5,1381968000
11101,1352,4320,5,1356220800
11102,1205,4321,4,1352851200
11103,4084,4322,5,1402444800
11104,4746,4323,5,1357776000
11105,1384,4324,2,1353283200
11106,2885,4325,5,1378080000
11107,1701,4326,4,1356998400
11108,4566,4327,5,1398124800
11109,2298,4327,5,1369353600
11110,2747,4327,3,1370476800
11111,3055,4328,5,1385251200
11112,3219,4329,1,1367020800
11113,1493,4330,1,1363305600
11114,1207,4331,5,1370736000
11115,2867,4332,5,1400803200
11116,3388,4333,2,1335657600
11117,3301,4334,5,1372982400
11118,3154,4335,5,1387670400
11119,929,4336,5,1339113600
11120,4530,4336,4,1398556800
11121,4401,4337,4,1350777600
11122,3488,4338,5,1404259200
11123,4079,4339,4,1393977600
11124,548,4340,4,1375920000
11125,2088,4341,1,1316304000
11126,4844,4342,3,1394236800
11127,3504,4343,2,1403481600
11128,2233,4344,5,1383004800
11129,1241,4345,5,1402531200
11130,1802,4346,4,1398124800
11131,3279,4347,5,1354406400
11132,1549,4348,5,1380844800
11133,1665,4349,1,1354060800
11134,1316,4350,5,1314230400
11135,1048,4351,5,1403136000
11136,4423,4352,5,1366156800
11137,4487,4353,5,1370044800
11138,1541,4353,5,1335312000
11139,3681,4354,4,1328227200
11140,3850,4355,5,1390262400
11141,4509,4356,5,1396915200
11142,1424,4357,5,1384041600
11143,4739,4358,4,1373500800
11144,2269,4359,5,1389225600
11145,2639,4359,3,1399766400
11146,4922,4360,3,1400803200
11147,4098,4361,5,1386028800
11148,4170,4362,5,1326844800
11149,3554,4363,5,1367107200
11150,1757,4364,1,1348012800
11151,3943,4365,1,1394150400
11152,1493,4365,5,1367539200
11153,1072,4366,4,1383868800
11154,544,4367,5,1383436800
11155,4580,4368,5,1404864000
11156,4778,4369,5,1402358400
11157,2635,4370,5,1361232000
11158,668,4371,5,1360195200
11159,4968,4372,1,1370044800
11160,3090,4373,5,1352419200
11161,4045,4374,5,1391212800
11162,3027,4375,1,1394236800
11163,1420,4376,5,1399075200
11164,1493,4377,5,1369785600
11165,318,4378,3,1375920000
11166,1013,4379,4,1368921600
11167,1493,4380,4,1390521600
11168,1493,4381,5,1400544000
11169,1451,4382,2,1334793600
11170,4092,4383,4,1352419200
11171,4289,4384,5,1355529600
11172,2260,4385,5,1378512000
11173,3045,4386,4,1353024000
11174,1190,4386,5,1402358400
11175,2092,4387,5,1400889600
11176,801,4388,5,1364169600
11177,1907,4389,3,1380672000
11178,1797,4390,5,1354752000
11179,4645,4391,3,1357862400
11180,4289,4392,5,1355788800
11181,1835,4393,5,1367971200
11182,1130,4394,4,1372723200
11183,1213,4395,3,1385769600
11184,2057,4396,1,1402790400
11185,1092,4397,5,1404518400
11186,3319,4398,5,1397692800
11187,3544,4399,4,1375315200
11188,1257,4400,2,1395532800
11189,1493,4401,5,1342742400
11190,2143,4402,2,1390262400
11191,4087,4403,5,1382832000
11192,4166,4404,3,1398643200
11193,4272,4404,5,1400716800
11194,4262,4405,5,1372204800
11195,4237,4406,5,1248480000
11196,3249,4407,4,1384560000
11197,4565,4408,5,1377907200
11198,2488,4409,3,1377302400
11199,1253,4410,5,1400716800
11200,3363,4411,5,1368057600
11201,3363,4412,4,1345939200
11202,4704,4413,4,1364169600
11203,1751,4414,3,1365724800
11204,4654,4415,4,1389225600
11205,4785,4416,3,1362182400
11206,4785,4417,3,1362182400
11207,4785,4418,5,1355011200
11208,4084,4419,5,1369094400
11209,3802,4420,5,1376006400
11210,3791,4421,1,1402358400
11211,1387,4422,5,1335139200
11212,1237,4423,5,1375747200
11213,3493,4424,5,1378080000
11214,3079,4425,1,1404345600
11215,1211,4426,3,1403308800
11216,4961,4427,5,1351641600
11217,1241,4428,5,1333065600
11218,1451,4429,5,1354060800
11219,2403,4430,5,1379894400
11220,4738,4431,5,1398643200
11221,4704,4432,3,1364169600
11222,4738,4433,1,1401580800
11223,2206,4434,3,1370131200
11224,1330,4435,3,1398211200
11225,4268,4436,4,1306454400
11226,3778,4436,4,1400371200
11227,1951,4436,1,1386374400
11228,4215,4436,4,1372723200
11229,3469,4437,5,1370649600
11230,1795,4438,3,1391731200
11231,1657,4439,5,1396569600
11232,4550,4440,5,1367107200
11233,2908,4441,5,1401321600
11234,2880,4442,2,1321660800
11235,1272,4443,5,1363737600
11236,1272,4444,4,1363996800
11237,4800,4445,5,1352073600
11238,3888,4446,2,1336348800
11239,3952,4447,5,1377907200
11240,2920,4447,5,1366243200
11241,1497,4448,5,1394150400
11242,4974,4449,5,1398643200
11243,4220,4450,5,1344124800
11244,1469,4451,5,1400457600
11245,4033,4452,4,1378425600
11246,2555,4453,4,1402444800
11247,329,4454,3,1381881600
11248,1223,4455,4,1366329600
11249,1587,4456,5,1335225600
11250,3236,4457,5,1404950400
11251,3127,4457,5,1383004800
11252,1130,4458,4,1405296000
11253,1522,4459,4,1403049600
11254,1489,4460,5,1371600000
11255,1361,4461,4,1340236800
11256,4421,4462,5,1382054400
11257,3144,4463,4,1389830400
11258,1232,4464,5,1333584000
11259,4469,4465,5,1375228800
11260,999,4466,3,1401321600
11261,1786,4467,4,1371340800
11262,1130,4468,4,1346889600
11263,3405,4469,4,1362182400
11264,4469,4470,5,1377388800
11265,4575,4471,3,1346112000
11266,3943,4472,5,1398297600
11267,1913,4473,4,1404172800
11268,1086,4474,5,1384992000
11269,2746,4475,1,1369008000
11270,3330,4476,5,1402876800
11271,1653,4477,1,1372291200
11272,3554,4477,5,1346803200
11273,3554,4478,5,1346803200
11274,3219,4479,5,1357257600
11275,3716,4480,5,1399852800
11276,2340,4481,2,1395014400
11277,2194,4482,5,1374710400
11278,3056,4483,5,1333324800
11279,1938,4484,5,1405123200
11280,3134,4485,2,1371427200
11281,1484,4486,1,1322352000
11282,1244,4487,5,1400112000
11283,3452,4488,4,1343779200
11284,1270,4489,4,1385596800
11285,959,4490,5,1374451200
11286,4359,4491,2,1390521600
11287,2750,4491,5,1391990400
11288,2992,4492,5,1395532800
11289,2694,4493,4,1345075200
11290,4084,4494,5,1402185600
11291,4971,4495,1,1395187200
11292,1402,4496,1,1369526400
11293,4280,4497,4,1382572800
11294,1875,4497,3,1379203200
11295,4974,4498,5,1390003200
11296,2382,4498,5,1362528000
11297,4051,4499,5,1326412800
11298,1544,4500,5,1389139200
11299,2431,4501,5,1353628800
11300,1320,4502,5,1402185600
11301,4543,4503,4,1404604800
11302,1493,4504,5,1342742400
11303,4785,4505,5,1375488000
11304,3493,4506,5,1378684800
11305,1241,4507,5,1385769600
11306,4731,4508,4,1377129600
11307,3614,4509,5,1368662400
11308,3952,4509,4,1379462400
11309,2232,4510,3,1361232000
11310,2864,4511,3,1340841600
11311,3008,4512,4,1363910400
11312,3181,4513,5,1366848000
11313,1157,4514,4,1350086400
11314,3867,4515,5,1359676800
11315,3045,4516,5,1347148800
11316,4071,4517,5,1340496000
11317,3554,4518,4,1386460800
11318,2180,4519,5,1404432000
11319,1843,4520,5,1405296000
11320,1291,4520,5,1389225600
11321,1381,4521,5,1367020800
11322,2146,4522,3,1334016000
11323,1420,4523,5,1401840000
11324,4461,4524,5,1390521600
11325,2057,4525,5,1383609600
11326,3016,4526,5,1349136000
11327,1231,4526,5,1395878400
11328,1330,4526,2,1390003200
11329,2458,4527,4,1405036800
11330,3213,4527,4,1373673600
11331,1470,4527,5,1404345600
11332,2694,4527,4,1338249600
11333,3860,4527,5,1379462400
11334,1145,4528,5,1383004800
11335,4431,4528,4,1363564800
11336,2906,4528,5,1338163200
11337,1088,4529,5,1370908800
11338,3363,4530,5,1366848000
11339,923,4530,5,1367712000
11340,1751,4530,5,1367884800
11341,589,4530,5,1368057600
11342,1241,4530,5,1366588800
11343,2592,4531,2,1403481600
11344,2467,4532,5,1340323200
11345,1917,4533,5,1375488000
11346,2858,4534,5,1370217600
11347,1241,4535,5,1375228800
11348,1757,4536,5,1350000000
11349,3170,4537,5,1344729600
11350,4315,4538,1,1405123200
11351,3034,4539,5,1368662400
11352,1084,4540,5,1384473600
11353,1917,4541,5,1376524800
11354,3219,4541,5,1361232000
11355,1084,4542,4,1384473600
11356,2753,4543,2,1359244800
11357,3290,4544,4,1390608000
11358,3018,4545,1,1366156800
11359,2366,4546,5,1365552000
11360,1060,4547,5,1335744000
11361,3542,4548,5,1369612800
11362,2013,4549,5,1365033600
11363,4749,4550,5,1373155200
11364,2637,4551,5,1356998400
11365,1967,4552,4,1368057600
11366,1347,4553,5,1365120000
11367,3045,4554,3,1353974400
11368,1876,4554,3,1348876800
11369,3277,4554,4,1337904000
11370,4241,4555,5,1346544000
11371,3700,4556,5,1399507200
11372,1876,4557,5,1335657600
11373,1720,4558,1,1376524800
11374,4393,4558,4,1404604800
11375,4268,4558,1,1380672000
11376,4239,4558,3,1378252800
11377,3273,4559,3,1367625600
11378,319,4560,5,1395619200
11379,4707,4561,5,1402790400
11380,2078,4562,5,1378425600
11381,3391,4563,5,1370131200
11382,1493,4564,5,1398211200
11383,1616,4565,4,1383264000
11384,2094,4566,5,1336780800
11385,1244,4567,5,1397433600
11386,1249,4568,2,1404432000
11387,2096,4569,5,1369612800
11388,1382,4569,5,1375142400
11389,1751,4570,3,1336003200
11390,4127,4571,5,1360800000
11391,3093,4572,2,1341792000
11392,510,4573,5,1405555200
11393,1771,4573,5,1337126400
11394,2724,4574,1,1371772800
11395,2724,4575,1,1371772800
11396,1315,4576,5,1375315200
11397,4464,4577,5,1378080000
11398,2088,4578,5,1353196800
11399,949,4579,3,1333324800
11400,4268,4580,4,1365552000
11401,1241,4581,5,1357776000
11402,3943,4582,3,1398297600
11403,103,4583,5,1333929600
11404,1813,4584,5,1387324800
11405,1967,4584,5,1359072000
11406,1394,4585,5,1365724800
11407,1797,4586,5,1375056000
11408,1385,4587,5,1356566400
11409,3327,4588,5,1374537600
11410,4378,4589,5,1394496000
11411,4291,4590,5,1398038400
11412,3150,4591,5,1404604800
11413,1903,4592,3,1365465600
11414,1653,4593,5,1372377600
